file_id,file,main_image,image_component,patient_id,license,file_size,caption,case_substring,image_type,image_subtype,radiology_region,radiology_region_granular,radiology_view,ml_labels_for_supervised_classification,gt_labels_for_semisupervised_classification,is_chest
file_0106494,PMC10799245_rjad732f1_undivided_1_1.webp,PMC10799245_01_rjad732f1.jpg,undivided,PMC10799245_01,CC BY,16130,AP supine chest radiograph showing right-sided pneumothorax.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0106495,PMC10799245_rjad732f2_undivided_1_1.webp,PMC10799245_01_rjad732f2.jpg,undivided,PMC10799245_01,CC BY,15456,AP upright chest radiograph showing placement of right-sided chest tube and resolution of right pneumothorax.,['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0106496,PMC10799245_rjad732f3_right_1_1.webp,PMC10799245_01_rjad732f3.jpg,right,PMC10799245_01,CC BY,18554,"AP upright chest radiograph showing intraabdominal free air, right-sided chest tube in place, and bilateral chest wall subcutaneous emphysema that is worse on the right. Bilateral patchy airspace disease is noted as well.",['Fig. 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0106497,PMC10799245_rjad732f4_undivided_1_1.webp,PMC10799245_01_rjad732f4.jpg,undivided,PMC10799245_01,CC BY,30586,"Post-operative chest radiograph showing increased diffuse subcutaneous emphysema in chest, lower neck and upper left abdominal wall. Previously demonstrated pneumoperitoneum is not visualized on the current film.",['Fig. 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0106535,PMC10799656_ytae007f1_B_2_4.webp,PMC10799656_01_ytae007f1.jpg,b,PMC10799656_01,CC BY,3860,(B) Barium oesophagram demonstrating a large aortic aneurysm (dark silhouette in the upper left hemithorax) compressing the oesophagus at the T5 level.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'contrast']",True
file_0106559,PMC10800633_gr1_undivided_1_1.webp,PMC10800633_01_gr1.jpg,undivided,PMC10800633_01,CC BY,27300,Chest X ray demonstrates a cavitary mass within the left upper lung with increasing thickness seen surrounding the mass. There is increased interstitial density and airspace consolidation seen bilaterally.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0106653,PMC10801163_fped-11-1237111-g001_A_1_3.webp,PMC10801163_01_fped-11-1237111-g001.jpg,a,PMC10801163_01,CC BY,2438,Bilateral pulmonary infiltrates post-transfusion.,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0106789,PMC10806513_tsaco-2023-001322f02_undivided_1_1.webp,PMC10806513_02_tsaco-2023-001322f02.jpg,undivided,PMC10806513_02,CC BY-NC,17928,"Plain chest X-ray after insertion of a right thoracic drain and intubation of the left main bronchus with a double-lumen endotracheal tube. The right pneumothorax has improved, but there is a marked decrease in the permeability of the entire right lung field.",['figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0106812,PMC10807503_RCR2-12-e01284-g001_A_1_3.webp,PMC10807503_01_RCR2-12-e01284-g001.jpg,a,PMC10807503_01,CC BY,1868,(A) Chest radiography before the introduction of sotorasib showing no ground glass opacities in both lung fields.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0106813,PMC10807503_RCR2-12-e01284-g001_B_2_3.webp,PMC10807503_01_RCR2-12-e01284-g001.jpg,b,PMC10807503_01,CC BY,3734,(B) Chest radiography on day 80 after the start of sotorasib reveals ground glass opacities in both lung fields with decreased lung volume.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0106814,PMC10807503_RCR2-12-e01284-g001_C_3_3.webp,PMC10807503_01_RCR2-12-e01284-g001.jpg,c,PMC10807503_01,CC BY,3532,"(C) After prednisolone treatment, ground glass opacities in both lung fields disappear and lung volume improves, but the mass shadow in the right upper lung field increased.",['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0107055,PMC10822107_PAMJ-46-62-g002_undivided_1_1.webp,PMC10822107_01_PAMJ-46-62-g002.jpg,undivided,PMC10822107_01,CC BY,29756,"chest radiogram showing cardiomegaly with globular enlargement of the cardiac silhouette with ""water bottle"" configuration.",['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0107128,PMC10823319_omad152f1_undivided_1_1.webp,PMC10823319_01_omad152f1.jpg,undivided,PMC10823319_01,CC BY-NC,11390,Chest X-ray of the patient shows a cardiomegaly with no lung congestion.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107194,PMC10823810_JOCR-14-125-g001_undivided_1_1.webp,PMC10823810_01_JOCR-14-125-g001.jpg,undivided,PMC10823810_01,CC BY-NC-SA,13848,Pre-operative full spine EOS showed a 43. left thoracic scoliosis.,[],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']",[],True
file_0107437,PMC10829414_icrm-15-5739-g001_undivided_1_1.webp,PMC10829414_03_icrm-15-5739-g001.jpg,undivided,PMC10829414_03,CC BY,22108,Chest radiography showing subxiphoid placement of the Micra. implantable pulse generator connected to epicardial leads.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107661,PMC10833009_SJA-18-131-g001_a_1_2.webp,PMC10833009_01_SJA-18-131-g001.jpg,a,PMC10833009_01,CC BY-NC-SA,3692,Chest x-ray at PACU shows bilateral ground-glass opacities (a: Left).,['Figure 1a'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0107662,PMC10833009_SJA-18-131-g001_b_2_2.webp,PMC10833009_01_SJA-18-131-g001.jpg,b,PMC10833009_01,CC BY-NC-SA,3572,A follow-up chest x-ray day after APE shows improvement after receiving the treatment (b: Right).,['Figure 1b'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107663,PMC10833014_SJA-18-123-g001_undivided_1_1.webp,PMC10833014_01_SJA-18-123-g001.jpg,undivided,PMC10833014_01,CC BY-NC-SA,13288,Portable chest radiography in the operating room revealed consolidation and effusion in both lung fields.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107664,PMC10833014_SJA-18-123-g002_undivided_1_1.webp,PMC10833014_01_SJA-18-123-g002.jpg,undivided,PMC10833014_01,CC BY-NC-SA,10148,Chest radiography of POD 4 revealed a slight resolution of the consolidation in both the middle and lower lobes.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107665,PMC10833014_SJA-18-123-g003_undivided_1_1.webp,PMC10833014_01_SJA-18-123-g003.jpg,undivided,PMC10833014_01,CC BY-NC-SA,12928,Chest radiography of POD 6 revealed almost clear status in both lung fields.,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107673,PMC10833044_SJA-18-129-g001_b_2_3.webp,PMC10833044_01_SJA-18-129-g001.jpg,b,PMC10833044_01,CC BY-NC-SA,7336,"CXR lateral, and ,PA views.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107702,PMC10834024_cureus-0016-00000051533-i01_undivided_1_1.webp,PMC10834024_01_cureus-0016-00000051533-i01.jpg,undivided,PMC10834024_01,CC BY,7292,"X-ray chest (frontal view). Frontal view of the chest with shallow inspiration and no acute pulmonary disease or fractures. There is hyperostosis, sclerosis, and expansion of the right scapula (red arrows).",['Figures 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'x_ray']",True
file_0107706,PMC10834024_cureus-0016-00000051533-i03_a_1_3.webp,PMC10834024_01_cureus-0016-00000051533-i03.jpg,a,PMC10834024_01,CC BY,3586,"X-ray images of skull, chest, abdomen, hips and bilateral lower extremities. Partial skeletal survey of the skull/mandible.",['Figure 3'],radiology,x_ray,head,head,frontal,"['head', 'radiology', 'frontal', 'x_ray']","['radiology', 'dental_view', 'x_ray']",True
file_0107707,PMC10834024_cureus-0016-00000051533-i03_b_2_3.webp,PMC10834024_01_cureus-0016-00000051533-i03.jpg,b,PMC10834024_01,CC BY,6964,"X-ray images of skull, chest, abdomen, hips and bilateral lower extremities. , abdomen, hips and bilateral lower extremities.",['Figure 3'],radiology,x_ray,lower_limb,lower_leg,oblique,"['radiology', 'lower_limb', 'oblique', 'x_ray', 'lower_leg']","['radiology', 'x_ray']",True
file_0107708,PMC10834024_cureus-0016-00000051533-i03_c_3_3.webp,PMC10834024_01_cureus-0016-00000051533-i03.jpg,c,PMC10834024_01,CC BY,14138,"X-ray images of skull, chest, abdomen, hips and bilateral lower extremities. And the chest Given an available comparison of the left shoulder, there is indistinctness of the contour of the right scapula (red arrows).",['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0107841,PMC10836181_cureus-0016-00000051579-i05_undivided_1_1.webp,PMC10836181_01_cureus-0016-00000051579-i05.jpg,undivided,PMC10836181_01,CC BY,40150,Chest X-ray showed pneumonitis most likely due to radiation.,['Figure 5'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0107962,PMC10837743_cureus-0016-00000051634-i02_undivided_1_1.webp,PMC10837743_01_cureus-0016-00000051634-i02.jpg,undivided,PMC10837743_01,CC BY,64818,"Chest X-ray, posteroanterior view. Enlarged cardiac silhouette with prominent pulmonary trunk and pulmonary arteries proximally.",['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0107986,PMC10838010_cureus-0016-00000052141-i03_undivided_1_1.webp,PMC10838010_01_cureus-0016-00000052141-i03.jpg,undivided,PMC10838010_01,CC BY,19862,Posteroanterior chest radiograph after pleural decortication. The image shows the return of the lung to the wall; mediastinal elements and drains are in place.,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0108034,PMC10838808_cureus-0016-00000051715-i01_undivided_1_1.webp,PMC10838808_02_cureus-0016-00000051715-i01.jpg,undivided,PMC10838808_02,CC BY,17266,Retrocardiac lucent tubular shadows with air-fluid level; chest CT was then performed to rule out diaphragmatic hernia.,['Figures 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0108035,PMC10838808_cureus-0016-00000051715-i02_undivided_1_1.webp,PMC10838808_02_cureus-0016-00000051715-i02.jpg,undivided,PMC10838808_02,CC BY,13840,Retrocardiac lucent tubular shadows with air-fluid level; chest CT was then performed to rule out diaphragmatic hernia.,['Figures 1'],radiology,x_ray,thorax,thorax,sagittal,"['thorax', 'radiology', 'sagittal', 'x_ray']",[],True
file_0108038,PMC10838808_cureus-0016-00000051715-i05_undivided_1_1.webp,PMC10838808_02_cureus-0016-00000051715-i05.jpg,undivided,PMC10838808_02,CC BY,23068,Post-operatively the chest X-ray.,['Figure 5'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108049,PMC10839348_cureus-0016-00000051639-i04_undivided_1_1.webp,PMC10839348_01_cureus-0016-00000051639-i04.jpg,undivided,PMC10839348_01,CC BY,31108,PA view of chest X-ray displaying areas of diffuse osteopenia (blue arrow). . PA: posteroanterior.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0108133,PMC10840558_OAEM-16-19-g0006_undivided_1_1.webp,PMC10840558_01_OAEM-16-19-g0006.jpg,undivided,PMC10840558_01,CC BY-NC,23562,Chest X-ray at discharge.,['Figure 6'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108189,PMC10844797_cureus-0016-00000051774-i02_undivided_1_1.webp,PMC10844797_01_cureus-0016-00000051774-i02.jpg,undivided,PMC10844797_01,CC BY,19790,"X-ray of chest showing fourth, fifth, and sixth rib fracture. The circle shows a fracture of the anterolateral aspect of the right fourth and fifth ribs and the posterolateral aspect of the sixth rib.",['Figures 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108278,PMC10846629_cureus-0016-00000051797-i02_undivided_1_1.webp,PMC10846629_01_cureus-0016-00000051797-i02.jpg,undivided,PMC10846629_01,CC BY,26370,Chest X-ray image. The arrow is pointing toward pulmonary opacity on the left lower lobe of the lung.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0108326,PMC10847065_cureus-0016-00000051819-i01_undivided_1_1.webp,PMC10847065_01_cureus-0016-00000051819-i01.jpg,undivided,PMC10847065_01,CC BY,30610,Chest X-ray in the current presentation (2023) showing cardiomegaly with dilation of the atrium. There is non-specific ground opacification with infectious or inflammatory etiology in the lungs.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0108329,PMC10847065_cureus-0016-00000051819-i04_undivided_1_1.webp,PMC10847065_01_cureus-0016-00000051819-i04.jpg,undivided,PMC10847065_01,CC BY,41150,Chest X-ray from 2020 displaying no confluent infiltrate or effusion.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108390,PMC10847897_cureus-0016-00000051835-i02_undivided_1_1.webp,PMC10847897_01_cureus-0016-00000051835-i02.jpg,undivided,PMC10847897_01,CC BY,42698,A normal chest radiograph.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108450,PMC10849260_cureus-0016-00000051879-i01_A_1_2.webp,PMC10849260_01_cureus-0016-00000051879-i01.jpg,a,PMC10849260_01,CC BY,7486,A. Chest X-ray at day one of life documenting the presence of large left-sided tension pneumothorax before tube placement (red arrow). There is a moderate-sized right pneumothorax which is partially obscured by the mediastinal shift (blue arrow).,['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108451,PMC10849260_cureus-0016-00000051879-i01_B_2_2.webp,PMC10849260_01_cureus-0016-00000051879-i01.jpg,b,PMC10849260_01,CC BY,8310,B. Chest X-ray on the first day of life after left chest tube placement (red arrow) without signs of subcutaneous emphysema.,['Figure 1B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108452,PMC10849260_cureus-0016-00000051879-i02_A_1_2.webp,PMC10849260_01_cureus-0016-00000051879-i02.jpg,a,PMC10849260_01,CC BY,9206,A. Chest X-ray on the first day of life showing initial left-sided subcutaneous emphysema (red arrow).,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108453,PMC10849260_cureus-0016-00000051879-i02_B_2_2.webp,PMC10849260_01_cureus-0016-00000051879-i02.jpg,b,PMC10849260_01,CC BY,9370,"B. Chest X-ray on the third day of life showing left-sided subcutaneous emphysema increased in size from previous imaging, tracking upper chest and abdomen anteriorly and posteriorly (red arrows).",['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0108454,PMC10849260_cureus-0016-00000051879-i03_undivided_1_1.webp,PMC10849260_01_cureus-0016-00000051879-i03.jpg,undivided,PMC10849260_01,CC BY,18748,Chest X-ray on the sixth day of life showing resolution of pneumothoraces bilaterally with continued presence of left-sided subcutaneous emphysema (red arrow).,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108561,PMC10851651_cureus-0016-00000051931-i01_undivided_1_1.webp,PMC10851651_01_cureus-0016-00000051931-i01.jpg,undivided,PMC10851651_01,CC BY,8148,Chest X-ray. The proximal part of the guidewire.,['Figures 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108599,PMC10852138_TJEM-24-62-g001_undivided_1_1.webp,PMC10852138_01_TJEM-24-62-g001.jpg,undivided,PMC10852138_01,CC BY-NC-SA,11304,"X-ray image on admission. Diagnosis: Normal cardiac configuration, both lung felids show increased bronchovascular markings; however, no detected pulmonary opacities and clear costophrenic angles.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0108628,PMC10853013_cureus-0016-00000051967-i02_undivided_1_1.webp,PMC10853013_01_cureus-0016-00000051967-i02.jpg,undivided,PMC10853013_01,CC BY,15028,Post-operative chest X-ray shows partial median sternotomy closed with stainless steel wire sutures.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108688,PMC10853599_cureus-0016-00000052024-i01_undivided_1_1.webp,PMC10853599_01_cureus-0016-00000052024-i01.jpg,undivided,PMC10853599_01,CC BY,20548,Chest X-ray image.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108752,PMC10855642_cureus-0016-00000052030-i01_undivided_1_1.webp,PMC10855642_01_cureus-0016-00000052030-i01.jpg,undivided,PMC10855642_01,CC BY,12546,Chest x-ray showing cardiomegaly.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108766,PMC10857800_cureus-0016-00000052046-i01_undivided_1_1.webp,PMC10857800_01_cureus-0016-00000052046-i01.jpg,undivided,PMC10857800_01,CC BY,8260,Anterior-Posterior Semi-Upright Chest X-ray Obtained Upon Admission.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108815,PMC10858340_cureus-0016-00000052071-i01_undivided_1_1.webp,PMC10858340_01_cureus-0016-00000052071-i01.jpg,undivided,PMC10858340_01,CC BY,29958,The chest X-ray showed left homogeneous opacity.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0108922,PMC10858777_SNI-15-16-g003_a_1_2.webp,PMC10858777_02_SNI-15-16-g003.jpg,a,PMC10858777_02,CC BY-NC-SA,7910,"(a) Lateral thorax x ray view it can be observed thick arrow tip: peel away dilator, thin arrow: ventricular atrium.",['Figure 3'],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']",[],True
file_0108950,PMC10858791_cureus-0016-00000052119-i02_undivided_1_1.webp,PMC10858791_01_cureus-0016-00000052119-i02.jpg,undivided,PMC10858791_01,CC BY,13030,"Chest X-rays with tube insertion. This is a post-interventional chest radiograph, following intercostal tube (ICT) placement, demonstrating the re-expansion of the previously collapsed lung. However, the remaining extensive pulmonary infiltrate is indicative of persistent parenchymal disease.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108951,PMC10858791_cureus-0016-00000052119-i03_undivided_1_1.webp,PMC10858791_01_cureus-0016-00000052119-i03.jpg,undivided,PMC10858791_01,CC BY,11896,"Chest X-rays with the presence of a tension pneumothorax on the left side. This is a chest radiograph indicating the presence of a tension pneumothorax on the left side, characterized by the displacement of mediastinal structures away from the affected side, along with the collapse of the left lung and a significant pressure effect on the thoracic components.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0108952,PMC10858791_cureus-0016-00000052119-i04_undivided_1_1.webp,PMC10858791_01_cureus-0016-00000052119-i04.jpg,undivided,PMC10858791_01,CC BY,14886,"Chest X-rays prior to discharge (normal lungs). This is a radiograph showing both lung fields appearing symmetrical and clear without any visible abnormalities, indicating the restoration of normal lung architecture.",['Figure 4'],radiology,x_ray,thorax,thorax,periapical,"['thorax', 'radiology', 'periapical', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109001,PMC10859060_cureus-0016-00000052159-i01_undivided_1_1.webp,PMC10859060_01_cureus-0016-00000052159-i01.jpg,undivided,PMC10859060_01,CC BY,20954,"Chest radiograph upon admission showing bilateral subpleural opacities, highlighted by the blue arrows.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0109025,PMC10859110_cureus-0016-00000052164-i01_undivided_1_1.webp,PMC10859110_01_cureus-0016-00000052164-i01.jpg,undivided,PMC10859110_01,CC BY,12390,Case 1 chest X-ray. Arrows showing bilateral pulmonary infiltrates.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109026,PMC10859110_cureus-0016-00000052164-i04_undivided_1_1.webp,PMC10859110_05_cureus-0016-00000052164-i04.jpg,undivided,PMC10859110_05,CC BY,23766,Case 5 chest X-ray. Arrows indicating pneumothorax on the right side of the chest and pneumomediastinum on the left side of the chest.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109032,PMC10859126_cureus-0016-00000052169-i04_undivided_1_1.webp,PMC10859126_01_cureus-0016-00000052169-i04.jpg,undivided,PMC10859126_01,CC BY,21550,"Chest x-ray taken in the ICU showing bilateral pulmonary edema. . Chest x-ray was taken in the intensive care unit and read as follows: a left IJ central line catheter is placed, terminating in the projection of mid-SVC (red arrow). Hyperinflated lungs are seen. Widespread patchy alveolar interstitial ground-glass opacities in both lung fields are seen (both white arrows). Likely small bilateral pleural effusion present (black arrows). . SVC: superior vena cava.",['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0109471,PMC10865048_gr1_undivided_1_1.webp,PMC10865048_01_gr1.jpg,undivided,PMC10865048_01,CC BY,5146,Pre EM Titration. Marked cardiac enlargement with increased pulmonary vascularity. Prominent diffuse bilateral pulmonary infiltrates. Remainder unremarkable.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0109472,PMC10865048_gr2_undivided_1_1.webp,PMC10865048_01_gr2.jpg,undivided,PMC10865048_01,CC BY,12070,"Post EM Titration. Endotracheal tube tip is about 3.9 cm above the carina. NG tube overlies the mediastinum, the tip not seen, and can be confirmed by abdominal radiograph. Diffuse bilateral patchy airspace disease, similar to prior. No large effusions or pneumothorax. Unchanged cardiac size.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0109473,PMC10865048_gr3_undivided_1_1.webp,PMC10865048_01_gr3.jpg,undivided,PMC10865048_01,CC BY,10640,Pre EM Titration (admit 2). Portable view of the chest is performed. Endotracheal tube is in the right mainstem bronchus and should be repositioned approximately 2-3 cm in the more proximal airway. Pulmonary vascular congestion is present possibly due to hypoaeration of the lungs. Heart appears enlarged. Retrocardiac opacity likely due to left lower lobe atelectasis or possibly pneumonia.,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0109474,PMC10865048_gr4_undivided_1_1.webp,PMC10865048_01_gr4.jpg,undivided,PMC10865048_01,CC BY,11084,Post EM Titration (admit 2). Marked left lower lobe atelectasis and/or infiltrate. Right lung grossly clear. Tubes and lines grossly unchanged.,['Figure 4'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0109544,PMC10866550_cureus-0016-00000052315-i03_undivided_1_1.webp,PMC10866550_01_cureus-0016-00000052315-i03.jpg,undivided,PMC10866550_01,CC BY,24344,Chest radiograph for initial pediatric intensive care unit (PICU) admission.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109545,PMC10866550_cureus-0016-00000052315-i04_undivided_1_1.webp,PMC10866550_01_cureus-0016-00000052315-i04.jpg,undivided,PMC10866550_01,CC BY,21850,Chest radiograph on day of discharge from initial pediatric intensive care unit (PICU) admission showing clinical improvement of stenosis.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109586,PMC10866739_cureus-0016-00000052331-i01_undivided_1_1.webp,PMC10866739_01_cureus-0016-00000052331-i01.jpg,undivided,PMC10866739_01,CC BY,21802,Pre-op Chest X-ray.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0109636,PMC10867547_cureus-0016-00000052350-i01_undivided_1_1.webp,PMC10867547_01_cureus-0016-00000052350-i01.jpg,undivided,PMC10867547_01,CC BY,20220,"The chest X-ray of the patient showing a nodular opacity in the right lower lobe (July 22, 2023).",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0109637,PMC10867547_cureus-0016-00000052350-i02_undivided_1_1.webp,PMC10867547_01_cureus-0016-00000052350-i02.jpg,undivided,PMC10867547_01,CC BY,11332,"Chest X-ray of the patient conducted in October 18, 2019.",[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
